"Model","Scenario","Region","Variable","Unit","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"IIASA-WiC POP 2023","SSP2","Hungary","Population","million",9.77012300000001,9.592223,9.41456400000001,9.21786200000001,9.01572000000001,8.82066800000001,8.642232,8.471972000000012,8.298476,8.104340999999991,7.89572200000001,7.686991,7.490731,7.306893,7.125736,6.944295,6.760879
"IIASA-WiC POP 2023","SSP2","Indonesia","Population","million",270.825846,280.692742,290.581858,298.639088,304.633211,308.59807,310.601252,311.20934600000004,310.507499,308.65983,305.830237,302.177569,297.658723,292.39994,286.517043,280.119902,273.35429100000005
"IIASA-WiC POP 2023","SSP2","India","Population","million",1389.966394,1445.47956,1501.725398,1548.067501,1583.6869720000002,1607.694646,1620.357947,1625.061994,1622.5716869999999,1612.14253,1594.675807,1570.0237350000002,1539.493031,1504.980714,1468.261304,1430.1665859999998,1391.6079730000001
"IIASA-WiC POP 2023","SSP2","Ireland","Population","million",4.925076,5.124533,5.268354,5.419332000000001,5.582294,5.752461,5.92236600000001,6.065372,6.181563000000001,6.273234,6.351009,6.421942,6.490833999999999,6.558123,6.617374,6.658726,6.675874
"IIASA-WiC POP 2023","SSP2","Iran","Population","million",86.990161,90.692745,94.11039000000011,96.8870169999999,99.19628200000001,101.127318,102.60685600000001,103.547374,103.77647999999999,103.294673,102.219966,100.633024,98.684343,96.60197900000001,94.618495,92.80778900000011,91.05531500000001
"IIASA-WiC POP 2023","SSP2","Iraq","Population","million",42.042956,47.025375999999994,52.081213000000005,57.1679319999999,62.266854,67.14589200000009,71.655929,75.803427,79.503136,82.659764,85.298442,87.543751,89.4199710000001,90.9080050000001,91.98222500000001,92.648106,92.92982
"IIASA-WiC POP 2023","SSP2","Iceland","Population","million",0.36433000000000004,0.376546,0.38708699999999996,0.39669999999999905,0.40524000000000004,0.41289499999999996,0.420224,0.42653699999999906,0.43224700000000005,0.43740300000000004,0.441892,0.445573,0.44825400000000004,0.44981899999999997,0.450370999999999,0.45044799999999996,0.45074899999999996
"IIASA-WiC POP 2023","SSP2","Israel","Population","million",8.685595,9.371669,10.047227000000001,10.720463,11.417633,12.138389,12.864616999999999,13.575750000000001,14.256941000000001,14.90709,15.537051,16.158644,16.773649000000002,17.377295,17.96332,18.528908,19.074909
"IIASA-WiC POP 2023","SSP2","Italy","Population","million",59.639898,58.929315,58.185707,57.526648,56.9515660000001,56.415383999999996,55.883874000000006,55.142851,54.224943,53.187158000000004,52.19509,51.358998,50.687047,50.087421000000006,49.440929,48.679481,47.78132
"IIASA-WiC POP 2023","SSP2","Jamaica","Population","million",2.814476,2.835098,2.8543380000000003,2.858815,2.847448,2.8199870000000002,2.779395,2.727815,2.668157,2.605489999999999,2.536261,2.461506,2.383114999999999,2.304611,2.229835,2.161781,2.101298
"IIASA-WiC POP 2023","SSP2","Jordan","Population","million",10.817082000000001,11.892438,12.967838,14.015562000000001,15.003772999999999,15.905055,16.663736,17.291579000000002,17.790983,18.198412,18.52753,18.781767,18.934908,18.994043,18.964060000000003,18.864548,18.708034
"IIASA-WiC POP 2023","SSP2","Japan","Population","million",125.542768,122.472771,119.347805,116.05067600000001,112.665705,109.262976,105.98169500000002,102.852048,99.73362900000001,96.43999099999999,92.954799,89.435694,86.1483079999999,83.172694,80.41215700000001,77.734792,75.0409
"IIASA-WiC POP 2023","SSP2","Kazakhstan","Population","million",18.861057000000002,19.790316,20.637039,21.383288,22.091892,22.758026,23.345916000000003,23.80198,24.089312000000003,24.280133000000003,24.430649000000003,24.565841000000002,24.695178000000002,24.809450000000002,24.902153,24.960043000000002,24.968828000000002
"IIASA-WiC POP 2023","SSP2","Kenya","Population","million",51.460216,56.832555,62.459708,68.05702099999999,73.4181410000001,78.424499,83.049673,87.11555100000001,90.68687,93.561948,95.75439200000001,97.38586500000001,98.56796200000001,99.337161,99.69259700000009,99.5850359999999,99.073995
"IIASA-WiC POP 2023","SSP2","Kyrgyzstan","Population","million",6.372332999999999,6.897407,7.373004,7.815358000000001,8.244617,8.652121,9.003106000000011,9.28649200000001,9.500026,9.662043,9.793302999999991,9.899759,9.97881500000001,10.035615,10.067414000000001,10.081247,10.07531
"IIASA-WiC POP 2023","SSP2","Cambodia","Population","million",16.296273,17.300449,18.197945,18.977511,19.616709,20.075758999999998,20.392743,20.602701,20.720372,20.742696,20.651101,20.447703,20.158903,19.817535,19.436076,19.002906,18.518886
"IIASA-WiC POP 2023","SSP2","Kiribati","Population","million",0.12525799999999998,0.13609100000000002,0.145627999999999,0.153674,0.160804,0.167629,0.173535,0.178007,0.180535,0.181651999999999,0.182005,0.182065,0.181887,0.181326,0.17998699999999998,0.177896,0.175333
"IIASA-WiC POP 2023","SSP2","South Korea","Population","million",51.858125,51.500459000000006,50.981532,50.254042999999996,49.226524,47.921756,46.463411,44.617119,42.474593999999996,40.27092700000001,38.152461,36.148126,34.250874,32.468225,30.747902999999997,29.069959,27.507702000000002
"IIASA-WiC POP 2023","SSP2","Kuwait","Population","million",4.468361,4.735506,4.965097,5.167562,5.349389,5.501607,5.608442,5.660529,5.661994,5.614737,5.543323,5.4691610000000015,5.405680999999999,5.35346,5.300115,5.228879,5.127147
"IIASA-WiC POP 2023","SSP2","Laos","Population","million",7.265649000000001,7.767737,8.216566,8.60222000000001,8.921203,9.164136000000001,9.328206000000009,9.431081,9.479364000000011,9.476075999999999,9.42699,9.338867,9.221556000000001,9.080785,8.927866,8.766963000000011,8.599351
"IIASA-WiC POP 2023","SSP2","Lebanon","Population","million",5.694528,5.93941000000001,6.237539,6.51179900000001,6.754679,6.9621580000000005,7.12303,7.23807400000001,7.325109,7.389493000000001,7.436367000000001,7.457186,7.45097300000001,7.411209,7.33727,7.232638,7.102316
"IIASA-WiC POP 2023","SSP2","Liberia","Population","million",5.034186,5.6531,6.304774999999999,6.96707299999999,7.620953000000001,8.248848000000011,8.833484,9.375448,9.858980000000011,10.290922,10.645558999999999,10.925799000000001,11.130329,11.276877,11.365860000000001,11.404021,11.397480999999999
"IIASA-WiC POP 2023","SSP2","Libya","Population","million",6.61202,7.042007,7.459252999999999,7.85928500000001,8.246988,8.594016,8.87114,9.073917999999999,9.22325,9.339585999999999,9.432396,9.510197999999999,9.566199000000001,9.59657600000001,9.600645000000009,9.579407,9.530381000000009
"IIASA-WiC POP 2023","SSP2","Saint Lucia","Population","million",0.17891800000000002,0.180781,0.18291100000000002,0.184053,0.184083,0.183182999999999,0.18156000000000003,0.179386,0.176792,0.173845,0.170457,0.16669299999999998,0.162576,0.15823199999999998,0.153862,0.149664,0.145727
"IIASA-WiC POP 2023","SSP2","Sri Lanka","Population","million",21.683158,22.224185000000002,22.625438,22.925748,23.130818,23.215761999999998,23.18213,23.056777,22.870563999999998,22.64833,22.400952,22.112799,21.787123,21.436009,21.058246,20.657308,20.234737000000003
"IIASA-WiC POP 2023","SSP2","Lesotho","Population","million",2.239604,2.348771,2.4453709999999997,2.529176,2.597646,2.648958,2.6844669999999997,2.700466,2.696244,2.674951,2.643621,2.605902,2.56389,2.517741,2.468054,2.416165,2.36342
"IIASA-WiC POP 2023","SSP2","Lithuania","Population","million",2.835902,2.725190999999999,2.584324,2.453832,2.334041,2.227561,2.131063,2.03852,1.950333,1.8723889999999992,1.8054700000000001,1.748405,1.699925,1.657608,1.620329,1.5882159999999992,1.56093
"IIASA-WiC POP 2023","SSP2","Luxembourg","Population","million",0.626072,0.655270999999999,0.676875,0.697148999999999,0.716789,0.7366729999999999,0.7576339999999999,0.7762600000000001,0.792223,0.8038259999999999,0.811703,0.8163639999999991,0.8182159999999999,0.817141999999999,0.8129719999999999,0.8059339999999999,0.796458
"IIASA-WiC POP 2023","SSP2","Latvia","Population","million",1.907241,1.8362910000000001,1.73541,1.644957,1.5685319999999998,1.50465,1.4496820000000001,1.39919,1.352161,1.30938,1.270929,1.23679,1.206142,1.178172,1.152433,1.128148,1.103442
"IIASA-WiC POP 2023","SSP2","Macao","Population","million",0.6700170000000001,0.698801,0.723428,0.74397,0.761983,0.778535,0.7942689999999991,0.8053920000000011,0.812279,0.8136500000000001,0.8109930000000001,0.8042600000000001,0.7923979999999999,0.7746700000000001,0.752084,0.726977,0.7008730000000001
"IIASA-WiC POP 2023","SSP2","Morocco","Population","million",36.488841,38.408474999999896,40.053484,41.439919,42.542665,43.361224,43.922494,44.278256,44.430375999999995,44.4217449999999,44.247730000000004,43.945127,43.52469000000001,43.034147,42.469269000000004,41.84187,41.137271999999996
"IIASA-WiC POP 2023","SSP2","Moldova","Population","million",3.095022,3.054306,2.927238,2.7987859999999998,2.6842639999999998,2.5851569999999997,2.4956430000000003,2.406813,2.3168670000000002,2.230099,2.1480230000000002,2.072084,2.002919,1.941106,1.88643,1.836942,1.789549
"IIASA-WiC POP 2023","SSP2","Madagascar","Population","million",27.879129000000002,31.356939,34.976894,38.5838299999999,42.116028,45.578975,48.910574000000004,52.025027,54.916647,57.503786,59.753769999999996,61.632299,63.165612,64.395723,65.329568,65.986185,66.36189999999999
"IIASA-WiC POP 2023","SSP2","Maldives","Population","million",0.510881,0.5481400000000001,0.58072,0.60989,0.6380819999999999,0.665841,0.691438,0.712635999999999,0.7285090000000001,0.7377210000000001,0.7411810000000001,0.738576999999999,0.729634,0.714658,0.695496,0.675045,0.6557969999999991
"IIASA-WiC POP 2023","SSP2","Mexico","Population","million",125.61046400000001,130.410526,135.61856899999998,140.225449,144.09974499999998,147.156731,149.4179,151.052044,152.07494699999998,152.57693400000002,152.594193,152.1555,151.339146,150.23143900000002,148.88929199999998,147.40967300000003,145.73682399999998
"IIASA-WiC POP 2023","SSP2","North Macedonia","Population","million",2.114026,2.095368,2.102641,2.099814,2.086621,2.066589,2.043483,2.019196,1.9938250000000002,1.9655340000000001,1.933135,1.8966020000000001,1.8571360000000001,1.8167559999999998,1.776955,1.738359,1.7003089999999998
"IIASA-WiC POP 2023","SSP2","Mali","Population","million",20.886783,24.361067,28.185196,32.226755000000004,36.353449999999995,40.468642,44.4792549999999,48.364587,52.031898000000005,55.501303,58.717452,61.589275,64.148416,66.233725,67.88058000000011,69.07908500000009,69.973563
"IIASA-WiC POP 2023","SSP2","Malta","Population","million",0.509586,0.517394999999999,0.521192,0.521222,0.5186959999999999,0.5158929999999999,0.5148250000000001,0.5136620000000001,0.511558,0.506869,0.49912399999999996,0.48824700000000004,0.47479099999999996,0.45943500000000004,0.44319899999999995,0.42724700000000004,0.41236700000000004
"IIASA-WiC POP 2023","SSP2","Myanmar","Population","million",53.227974,54.9510139999999,56.293766000000005,57.1176429999999,57.455267,57.43618,57.142286999999996,56.590888,55.8182899999999,54.863617,53.775706,52.609245,51.400842,50.160199,48.914367,47.642896,46.3556119999999
"IIASA-WiC POP 2023","SSP2","Montenegro","Population","million",0.629888,0.648606999999998,0.641303,0.633948,0.6275080000000001,0.621768,0.616509,0.611081999999999,0.605158,0.5985969999999999,0.591421999999999,0.583664,0.5755009999999999,0.5672050000000001,0.55883,0.550218,0.5411910000000001
"IIASA-WiC POP 2023","SSP2","Mongolia","Population","million",3.26646,3.507638,3.723834,3.9339779999999998,4.144921,4.35631300000001,4.561966000000001,4.743358000000001,4.887427,5.004515,5.098864,5.176546,5.244705,5.307226,5.359909,5.398462000000011,5.415383
"IIASA-WiC POP 2023","SSP2","Mozambique","Population","million",30.720751,35.042008,39.5804869999999,44.212085,48.831821000000005,53.367642000000004,57.71061,61.8145549999999,65.59831299999999,68.95959299999991,71.901769,74.257716,76.06049400000009,77.281198,78.06427000000001,78.492873,78.606618
"IIASA-WiC POP 2023","SSP2","Mauritania","Population","million",4.440927999999999,5.009067,5.617850000000001,6.240368999999999,6.859254,7.463389,8.035665,8.570765,9.063221,9.510854,9.909952000000011,10.24213,10.500674000000002,10.705829,10.863391,10.976731,11.04715
"IIASA-WiC POP 2023","SSP2","Martinique","Population","million",0.37095000000000006,0.36630799999999997,0.363261,0.36044000000000004,0.35630900000000004,0.349861,0.34145000000000003,0.332505,0.324563,0.318909,0.315565999999999,0.31384599999999996,0.31322099999999997,0.31311500000000003,0.31315299999999996,0.31305700000000003,0.31263799999999903
"IIASA-WiC POP 2023","SSP2","Mauritius","Population","million",1.296971,1.298576,1.2985060000000002,1.292131,1.277816,1.256065,1.228834,1.199336,1.169785,1.140719,1.110981,1.08003,1.04814,1.016077,0.9843390000000001,0.953585999999999,0.9243880000000001
"IIASA-WiC POP 2023","SSP2","Malawi","Population","million",19.120889,21.722330000000003,24.535521000000003,27.500128,30.483957,33.426739000000005,36.265307,38.9729909999999,41.515265,43.800742,45.813478,47.4860989999999,48.830914,49.830742,50.571400000000004,51.098604,51.426885000000006
"IIASA-WiC POP 2023","SSP2","Malaysia","Population","million",33.003633,34.7236949999999,36.316554,37.751399,39.005419,40.092043,41.01106,41.761295,42.331579,42.682120000000005,42.816839,42.725021,42.421119,41.931209,41.311859,40.612901,39.857
"IIASA-WiC POP 2023","SSP2","Mayotte","Population","million",0.300354,0.35651700000000003,0.41978099999999996,0.49069199999999996,0.5706709999999999,0.6606569999999999,0.760451999999999,0.8700479999999999,0.9897190000000001,1.121701,1.267674999999999,1.429296,1.607845,1.8043580000000001,2.019958,2.256302,2.514847
"IIASA-WiC POP 2023","SSP2","Namibia","Population","million",2.467078,2.679279,2.895841,3.098197,3.2916909999999993,3.471648,3.6350629999999997,3.774733,3.882666,3.965938,4.023963,4.064339,4.090893,4.104625,4.104406,4.087512,4.057537
"IIASA-WiC POP 2023","SSP2","New Caledonia","Population","million",0.285619,0.299236,0.31107399999999996,0.321522999999999,0.33110700000000004,0.339603,0.346659,0.352164,0.356136,0.35868000000000005,0.36019199999999996,0.360919,0.360935,0.36018700000000003,0.35856499999999997,0.356074,0.352767
"IIASA-WiC POP 2023","SSP2","Niger","Population","million",23.88169,28.709452000000002,34.353583,40.754722,47.862938,55.5661579999999,63.821668,72.458723,81.3214119999999,90.19363000000011,98.908467,107.364714,115.3305,122.87874099999999,129.796592,135.947438,141.06274299999998
"IIASA-WiC POP 2023","SSP2","Nigeria","Population","million",205.78060000000002,232.143633,261.136008,292.861361,327.14808000000005,363.29766600000005,400.596112,437.798468,474.466729,510.225273,544.6212219999991,577.4223020000001,608.080367,635.681993,660.151932,680.539640000001,696.729725
"IIASA-WiC POP 2023","SSP2","Nicaragua","Population","million",6.709703999999999,7.15973900000001,7.56443700000001,7.91590199999999,8.204337999999991,8.426388999999999,8.595681,8.717891,8.78898100000001,8.820995000000002,8.810926,8.764918,8.68591900000001,8.586637000000001,8.471738,8.351045000000001,8.230559
"IIASA-WiC POP 2023","SSP2","Netherlands","Population","million",17.402279,17.584106,17.715827,17.810057,17.853432,17.860264,17.863999,17.842416,17.817109000000002,17.801108,17.813034,17.843700000000002,17.860625,17.834112,17.760733000000002,17.652288000000002,17.521714
"IIASA-WiC POP 2023","SSP2","Norway","Population","million",5.367948,5.506803,5.624602,5.741605,5.858022,5.97527999999999,6.100283,6.205077,6.296424,6.37501200000001,6.44931500000001,6.521257999999999,6.582553,6.622369,6.639602,6.6424710000000005,6.636835
"IIASA-WiC POP 2023","SSP2","Nepal","Population","million",28.999223,30.601018,31.96148,33.013760000000005,33.817324,34.435605,34.891008,35.188086000000006,35.295653,35.2683379999999,35.124443,34.872838,34.521499000000006,34.060711000000005,33.523129000000004,32.961513,32.44213
"IIASA-WiC POP 2023","SSP2","New Zealand","Population","million",5.026485,5.180214,5.321757,5.4493800000000014,5.5657060000000005,5.674148000000001,5.775006,5.85921,5.9318680000000015,5.9929650000000105,6.045119,6.085608000000001,6.11068,6.116635,6.102266,6.070444,6.025995
"IIASA-WiC POP 2023","SSP2","Oman","Population","million",4.589135000000001,4.99128100000001,5.3589649999999995,5.677236,5.963025,6.239683,6.497449,6.70579,6.841457,6.896304000000001,6.880418,6.810482,6.713394,6.610222,6.52291,6.452412000000001,6.382848
"IIASA-WiC POP 2023","SSP2","Pakistan","Population","million",225.11285900000001,248.71995900000002,273.61897,298.845689,323.6075,347.457902,370.484613,392.058111,412.123555,429.94959700000004,445.348908,458.123757,468.261235,476.335285,482.800274,487.768657,491.451556
